sn,model,product_id,location,start_time,end_time,source,type,unit,value
"8899015500","HPE DL325 Gen10 7402P 1P 64G 8SFF Svr","P16696-291","ND-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server power","W","107.63454383882566"
"8899015939","HPE DL325 Gen10+ 24SFF NVMe U.3 CTO Svr","P15735-B21","ND-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server cpu utilization","%","9.867683916787543"
"8899015939","HPE DL325 Gen10+ 24SFF NVMe U.3 CTO Svr","P15735-B21","ND-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server power","W","169.3118661803454"
"8899016300","HPE DL325 Gen10 8SFF CTO Server","P04654-B21","ND-02","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server cpu utilization","%","33.62634634450691"
"8899016300","HPE DL325 Gen10 8SFF CTO Server","P04654-B21","ND-02","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server power","W","72.97100542880851"
"8899016687","HPE DL325 G10+ v2 10All-NVMe Svr for SDS","R8V67A","ND-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server cpu utilization","%","11.53182722896613"
"8899016687","HPE DL325 G10+ v2 10All-NVMe Svr for SDS","R8V67A","ND-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server power","W","21.502424921258918"
"8899016948","HPE DL325 Gen10+ 139TB AF Nd Qumulo","R8F01A","ND-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server cpu utilization","%","54.86131335023355"
"8899016948","HPE DL325 Gen10+ 139TB AF Nd Qumulo","R8F01A","ND-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server power","W","88.68388826695362"
"8899017452","HPE ProLiant DX380 Gen10 12FF OEM2b Svr","P31734-B21","DE-1","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server cpu utilization","%","49.327995430056006"
"8899017452","HPE ProLiant DX380 Gen10 12FF OEM2b Svr","P31734-B21","DE-1","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server power","W","71.54713828851169"
"8899017519","HPE DL325 Gen10 8SFF CTO Server","P04654-B21","DE-1","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server cpu utilization","%","43.45449070526624"
"8899017519","HPE DL325 Gen10 8SFF CTO Server","P04654-B21","DE-1","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server power","W","24.248929420544048"
"8899017741","HPE DL325 G10+ v2 7313P 1P 32G 8SFF Svr","P38477-291","ND-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server cpu utilization","%","9.827986967244183"
"8899017741","HPE DL325 G10+ v2 7313P 1P 32G 8SFF Svr","P38477-291","ND-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server power","W","27.05968679558944"
"8899018012","HPE DX380 Gen10+ 12LFF CTO Svr","P40792-B21","DE-1","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server cpu utilization","%","1.2164028829933151"
"8899018012","HPE DX380 Gen10+ 12LFF CTO Svr","P40792-B21","DE-1","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server power","W","104.67961528447448"
"8899018067","HPE DX380 Gen10+ 12LFF CTO Svr","P40792-B21","DE-1","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server cpu utilization","%","51.002439263044494"
"8899018067","HPE DX380 Gen10+ 12LFF CTO Svr","P40792-B21","DE-1","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server power","W","25.949503999657345"
"8899018452","HPE ProLiant DX380 Gen10 12LFF OEM2 Svr","P31732-B21","ND-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server cpu utilization","%","19.474022304516755"
"8899018452","HPE ProLiant DX380 Gen10 12LFF OEM2 Svr","P31732-B21","ND-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server power","W","200.74399525782653"
"8899018618","HPE ProLiant DX380 Gen10 24SFF OEM3 Svr","P31735-B21","DE-1","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server cpu utilization","%","30.63641745379111"
"8899018618","HPE ProLiant DX380 Gen10 24SFF OEM3 Svr","P31735-B21","DE-1","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server power","W","67.25433847570194"
"8899018640","HPE ProLiant DX380 Gen10 24SFF OEM3 Svr","P31735-B21","ND-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server cpu utilization","%","48.38122568288381"
"8899018640","HPE ProLiant DX380 Gen10 24SFF OEM3 Svr","P31735-B21","ND-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server power","W","161.20259523419725"
"8899018669","HPE DX380 Gen10+ 24SFF CTO Svr","P42679-B21","ND-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server cpu utilization","%","19.998472421429696"
"8899018669","HPE DX380 Gen10+ 24SFF CTO Svr","P42679-B21","ND-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server power","W","1.7655949578074728"
"8899018689","HPE DL325 Gen10+ 24SFF CTO Svr","P15535-B21","ND-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server cpu utilization","%","8.57224948903831"
"8899018689","HPE DL325 Gen10+ 24SFF CTO Svr","P15535-B21","ND-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server power","W","168.64342889018437"
"8899018825","HPE DX380 Gen10 24SFF CTO Svr","P17642-B21","ND-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server cpu utilization","%","71.2133231272952"
"8899018825","HPE DX380 Gen10 24SFF CTO Svr","P17642-B21","ND-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server power","W","105.00397663679998"
"8899019259","HPE DX380 Gen10+ 12LFF CTO Svr","P40792-B21","DE-1","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server cpu utilization","%","6.988518710012668"
"8899019259","HPE DX380 Gen10+ 12LFF CTO Svr","P40792-B21","DE-1","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server power","W","70.82404316654988"
"8899020365","HPE DL325 G10+ v2 7313P 1P 32G 8SFF Svr","P38477-291","ND-02","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server cpu utilization","%","41.28689634177994"
"8899020365","HPE DL325 G10+ v2 7313P 1P 32G 8SFF Svr","P38477-291","ND-02","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server power","W","199.18110950365224"
"8899020559","HPE DL325 G10+ v2 7313P 1P 32G 8SFF Svr","P38477-291","ND-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server cpu utilization","%","11.208919228801719"
"8899020559","HPE DL325 G10+ v2 7313P 1P 32G 8SFF Svr","P38477-291","ND-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server power","W","13.186550190017222"
"8899020762","HPE DX380 Gen10 8SFF CTO Svr","P17640-B21","ND-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server cpu utilization","%","42.2803852339928"
"8899020762","HPE DX380 Gen10 8SFF CTO Svr","P17640-B21","ND-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server power","W","125.84485202698151"
"8899020883","HPE DX380 Gen10 24SFF CTO Svr","P17642-B21","WA-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server cpu utilization","%","79.91742752024844"
"8899020883","HPE DX380 Gen10 24SFF CTO Svr","P17642-B21","WA-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server power","W","193.12472611039988"
"8899020974","HPE DX380 Gen10 24SFF CTO Svr","P17642-B21","ND-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server cpu utilization","%","71.46986815414155"
"8899020974","HPE DX380 Gen10 24SFF CTO Svr","P17642-B21","ND-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server power","W","28.82445494849804"
"8899020990","HPE DX380 Gen10 24SFF CTO Svr","P17642-B21","ND-02","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server cpu utilization","%","8.266902414212678"
"8899020990","HPE DX380 Gen10 24SFF CTO Svr","P17642-B21","ND-02","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server power","W","39.79103978252761"
"8899021130","HPE DL325 Gen10+ 24SFF CTO Svr","P15535-B21","ND-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server cpu utilization","%","44.472806119470114"
"8899021130","HPE DL325 Gen10+ 24SFF CTO Svr","P15535-B21","ND-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server power","W","69.11287120755595"
"8899021217","HPE DX380 Gen10 24SFF CTO Svr","P17642-B21","ND-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server cpu utilization","%","5.334439013464013"
"8899021217","HPE DX380 Gen10 24SFF CTO Svr","P17642-B21","ND-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server power","W","90.02115134848775"
"8899021258","HPE ProLiant DX380 Gen10 12LFF OEM2 Svr","P31732-B21","ND-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server cpu utilization","%","17.901475196215667"
"8899021258","HPE ProLiant DX380 Gen10 12LFF OEM2 Svr","P31732-B21","ND-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server power","W","39.46450779667695"
"8899021592","HPE DX380 Gen10+ 12LFF CTO Svr","P40792-B21","ND-02","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server cpu utilization","%","3.9215242499302896"
"8899021592","HPE DX380 Gen10+ 12LFF CTO Svr","P40792-B21","ND-02","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server power","W","90.63089303454173"
"8899021648","HPE DL325 G10+ v2 7313P 1P 32G 8SFF Svr","P38477-291","ND-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server cpu utilization","%","30.50059960933882"
"8899021648","HPE DL325 G10+ v2 7313P 1P 32G 8SFF Svr","P38477-291","ND-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server power","W","23.636241914619745"
"8899021948","HPE DL325 Gen10+ 24SFF U.2 CTO Svr","P18612-B21","ND-02","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server cpu utilization","%","80.62957208152618"
"8899021948","HPE DL325 Gen10+ 24SFF U.2 CTO Svr","P18612-B21","ND-02","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server power","W","202.72516375471028"
"8899022292","HPE ProLiant DX380 Gen10 12LFF OEM2 Svr","P31732-B21","ND-02","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server cpu utilization","%","78.00315254787057"
"8899022292","HPE ProLiant DX380 Gen10 12LFF OEM2 Svr","P31732-B21","ND-02","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server power","W","32.68309278243294"
"8899022566","HPE DL325 Gen10+ 139TB AF Nd Qumulo","R8F01A","ND-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server cpu utilization","%","2.6353613479610907"
"8899022566","HPE DL325 Gen10+ 139TB AF Nd Qumulo","R8F01A","ND-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server power","W","137.51752929238543"
"8899022848","HPE DL325 Gen10+ 24SFF CTO Svr","P15535-B21","DE-1","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server cpu utilization","%","31.530209661352032"
"8899022848","HPE DL325 Gen10+ 24SFF CTO Svr","P15535-B21","DE-1","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server power","W","0.5691266154332847"
"8899022948","HPE DL325 G10+ v2 7313P 1P 32G 8SFF Svr","P38477-291","ND-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server cpu utilization","%","26.60932469335602"
"8899022948","HPE DL325 G10+ v2 7313P 1P 32G 8SFF Svr","P38477-291","ND-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server power","W","135.58391622164845"
"8899022983","HPE DX380 Gen10+ 24SFF CTO Svr","P42679-B21","DE-1","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server cpu utilization","%","5.369457580468025"
"8899022983","HPE DX380 Gen10+ 24SFF CTO Svr","P42679-B21","DE-1","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server power","W","212.56980514446502"
"8899023002","HPE DX380 Gen10+ 24SFF CTO Svr","P42679-B21","ND-02","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server cpu utilization","%","48.18983048856953"
"8899023002","HPE DX380 Gen10+ 24SFF CTO Svr","P42679-B21","ND-02","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server power","W","64.24476026190555"
"8899023250","HPE DX380 Gen10 24SFF CTO Svr","P17642-B21","WA-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server cpu utilization","%","47.29909998069031"
"8899023250","HPE DX380 Gen10 24SFF CTO Svr","P17642-B21","WA-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server power","W","66.23434446897227"
"8899023833","HPE DL325 Gen10+ 24SFF U.2 CTO Svr","P18612-B21","ND-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server cpu utilization","%","0.22366696508221026"
"8899023833","HPE DL325 Gen10+ 24SFF U.2 CTO Svr","P18612-B21","ND-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server power","W","36.53455354192633"
"8899024251","HPE DX380 Gen10+ 24SFF CTO Svr","P42679-B21","ND-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server cpu utilization","%","45.11929530303909"
"8899024251","HPE DX380 Gen10+ 24SFF CTO Svr","P42679-B21","ND-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server power","W","54.56254199486285"
"8899024584","HPE DL325 Gen10+ 24SFF CTO Svr","P15535-B21","ND-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server cpu utilization","%","18.256421787258336"
"8899024584","HPE DL325 Gen10+ 24SFF CTO Svr","P15535-B21","ND-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server power","W","92.29300627305476"
"8899024993","HPE DL325 Gen10+ 24SFF NVMe U.3 CTO Svr","P15735-B21","ND-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server cpu utilization","%","37.03830017173623"
"8899024993","HPE DL325 Gen10+ 24SFF NVMe U.3 CTO Svr","P15735-B21","ND-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server power","W","90.97548173530387"
"8899025297","HPE DL325 G10+ v2 7313P 1P 32G 8SFF Svr","P38477-291","DE-1","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server cpu utilization","%","2.9615315848406243"
"8899025297","HPE DL325 G10+ v2 7313P 1P 32G 8SFF Svr","P38477-291","DE-1","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server power","W","30.912371522493746"
"8899025438","HPE ProLiant DX380 Gen10 12FF OEM2b Svr","P31734-B21","WA-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server cpu utilization","%","52.316134411915236"
"8899025438","HPE ProLiant DX380 Gen10 12FF OEM2b Svr","P31734-B21","WA-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server power","W","109.82637519711311"
"8899025527","HPE DL325 Gen10+ 24SFF NVMe U.3 CTO Svr","P15735-B21","WA-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server cpu utilization","%","12.094567253276372"
"8899025527","HPE DL325 Gen10+ 24SFF NVMe U.3 CTO Svr","P15735-B21","WA-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server power","W","30.304862565897608"
"8899025595","HPE DX380 Gen10+ 24SFF CTO Svr","P42679-B21","WA-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server cpu utilization","%","27.900954738236255"
"8899025595","HPE DX380 Gen10+ 24SFF CTO Svr","P42679-B21","WA-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server power","W","12.202759997966412"
"8899025626","HPE DX380 Gen10+ 24SFF CTO Svr","P42679-B21","WA-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server cpu utilization","%","29.45855127867743"
"8899025626","HPE DX380 Gen10+ 24SFF CTO Svr","P42679-B21","WA-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server power","W","103.15588796584771"
"8899025799","HPE DX380 Gen10+ 12LFF CTO Svr","P40792-B21","ND-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server cpu utilization","%","48.398990614432606"
"8899025799","HPE DX380 Gen10+ 12LFF CTO Svr","P40792-B21","ND-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server power","W","35.80452239508846"
"8899026410","HPE ProLiant DX380 Gen10 12FF OEM2a Svr","P31733-B21","ND-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server cpu utilization","%","44.199966626288365"
"8899026410","HPE ProLiant DX380 Gen10 12FF OEM2a Svr","P31733-B21","ND-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server power","W","76.8596078680967"
"8899027016","HPE ProLiant DX380 Gen10 12FF OEM2b Svr","P31734-B21","DE-1","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server cpu utilization","%","22.96244323322606"
"8899027016","HPE ProLiant DX380 Gen10 12FF OEM2b Svr","P31734-B21","DE-1","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server power","W","87.516967949345"
"8899027035","HPE ProLiant DX380 Gen10 12FF OEM2a Svr","P31733-B21","WA-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server cpu utilization","%","24.01268936787096"
"8899027035","HPE ProLiant DX380 Gen10 12FF OEM2a Svr","P31733-B21","WA-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server power","W","143.89533687939294"
"8899027075","HPE DL325 G10+ v2 4LFF TAA CTO Svr","P43249-B21","DE-1","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server cpu utilization","%","40.993305887326905"
"8899027075","HPE DL325 G10+ v2 4LFF TAA CTO Svr","P43249-B21","DE-1","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server power","W","132.61767586986946"
"8899027350","HPE DX380 Gen10+ 24SFF CTO Svr","P42679-B21","ND-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server cpu utilization","%","31.447097969112708"
"8899027350","HPE DX380 Gen10+ 24SFF CTO Svr","P42679-B21","ND-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server power","W","18.167951567603264"
"8899027376","HPE DL325 Gen10+ 139TB AF Nd Qumulo","R8F01A","ND-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server cpu utilization","%","21.006507384825152"
"8899027376","HPE DL325 Gen10+ 139TB AF Nd Qumulo","R8F01A","ND-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server power","W","152.59156728922193"
"8899027846","HPE DX380 Gen10+ 24SFF CTO Svr","P42679-B21","ND-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server cpu utilization","%","10.39705074168673"
"8899027846","HPE DX380 Gen10+ 24SFF CTO Svr","P42679-B21","ND-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server power","W","120.55239961961108"
"8899027983","HPE ProLiant DX380 Gen10 12FF OEM2b Svr","P31734-B21","ND-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server cpu utilization","%","15.96894241309933"
"8899027983","HPE ProLiant DX380 Gen10 12FF OEM2b Svr","P31734-B21","ND-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server power","W","150.2586323884918"
"8899028422","HPE ProLiant DX380 Gen10 12LFF OEM2 Svr","P31732-B21","WA-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server cpu utilization","%","14.934473953893052"
"8899028422","HPE ProLiant DX380 Gen10 12LFF OEM2 Svr","P31732-B21","WA-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server power","W","1.2275901393097801"
"8899028996","HPE DX380 Gen10+ 12LFF CTO Svr","P40792-B21","ND-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server cpu utilization","%","33.38364677815318"
"8899028996","HPE DX380 Gen10+ 12LFF CTO Svr","P40792-B21","ND-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server power","W","72.02360310406043"
"8899029550","HPE ProLiant DX380 Gen10 12LFF OEM2 Svr","P31732-B21","ND-02","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server cpu utilization","%","58.18238192195594"
"8899029550","HPE ProLiant DX380 Gen10 12LFF OEM2 Svr","P31732-B21","ND-02","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server power","W","2.436086722285507"
"8899029906","HPE DL325 Gen10+ 24SFF U.2 CTO Svr","P18612-B21","DE-1","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server cpu utilization","%","39.96983737218422"
"8899029906","HPE DL325 Gen10+ 24SFF U.2 CTO Svr","P18612-B21","DE-1","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server power","W","173.8304426832661"
"8899030596","HPE ZDL325 Gen10 LFF SMC Svr","P04655-B21","ND-02","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server cpu utilization","%","18.736435989555073"
"8899030596","HPE ZDL325 Gen10 LFF SMC Svr","P04655-B21","ND-02","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server power","W","102.34084881430978"
"8899030875","HPE DL325 Gen10+ 139TB AF Nd Qumulo","R8F01A","ND-02","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server cpu utilization","%","53.17435496327801"
"8899030875","HPE DL325 Gen10+ 139TB AF Nd Qumulo","R8F01A","ND-02","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server power","W","92.73613807576153"
"8899031261","HPE DL325 G10+ v2 4LFF TAA CTO Svr","P43249-B21","ND-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server cpu utilization","%","0.2543461043979847"
"8899031261","HPE DL325 G10+ v2 4LFF TAA CTO Svr","P43249-B21","ND-01","2023-02-27 10:00:00","2023-02-27 11:00:00","iLo","server power","W","148.53216611047557"
